        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603091812,   2.806,   3.270,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091818,   2.746,   3.217,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091824,   2.684,   3.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091830,   2.619,   3.099,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091836,   2.551,   3.030,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091842,   2.480,   2.948,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091848,   2.408,   2.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091854,   2.333,   2.807,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091900,   2.258,   2.719,   0.200,   0.261,   2.719,   0.100,   2.619,   0.200,   2.719
202603091906,   2.181,   2.669,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091912,   2.103,   2.587,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091918,   2.026,   2.509,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091924,   1.948,   2.450,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091930,   1.870,   2.368,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091936,   1.793,   2.269,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091942,   1.717,   2.177,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091948,   1.641,   2.099,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603091954,   1.568,   2.010,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092000,   1.496,   1.948,   0.200,   0.252,   1.948,   0.200,   1.948,   0.200,   1.948
202603092006,   1.425,   1.879,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092012,   1.357,   1.810,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092018,   1.291,   1.748,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092024,   1.227,   1.679,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092030,   1.166,   1.630,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092036,   1.107,   1.580,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092042,   1.051,   1.538,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092048,   0.998,   1.489,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092054,   0.947,   1.449,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092100,   0.900,   1.400,   0.200,   0.300,   1.400,   0.200,   1.400,   0.200,   1.400
202603092106,   0.855,   1.348,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092112,   0.813,   1.279,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092118,   0.773,   1.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092124,   0.737,   1.151,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092130,   0.704,   1.098,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092136,   0.674,   1.079,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092142,   0.646,   1.079,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092148,   0.622,   1.069,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092154,   0.601,   1.059,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092200,   0.583,   1.049,   0.200,   0.266,   1.049,   0.200,   1.049,   0.300,   1.149
202603092206,   0.569,   1.029,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092212,   0.557,   1.010,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092218,   0.549,   0.990,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603092224,   0.544,   0.970,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
